taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
830	Nitrospirales	830	Nitrospirales	1	ORDER	ACCEPTED	Bacteria	3	Nitrospirota	10860391	Nitrospiria	10889728	Nitrospirales	830							
4334	Apidae	4334	Apidae	4	FAMILY	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Apidae	4334					NE
1003652	Cristatella mucedo Cuvier, 1798	1003652	Cristatella mucedo Cuvier, 1798	1	SPECIES	ACCEPTED	Animalia	1	Bryozoa	53	Phylactolaemata	139	Plumatellida	1070	Cristatellidae	6907	Cristatella	1003651	Cristatella mucedo	1003652	NE
1033457	Helichus striatus LeConte, 1852	1033457	Helichus striatus LeConte, 1852	7	SPECIES	DOUBTFUL	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Dryopidae	4732	Helichus	9813320	Helichus striatus	1033457	NE
1033975	Enochrus Thomson, 1859	1033975	Enochrus Thomson, 1859	6	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Hydrophilidae	7830	Enochrus	1033975			
1049313	Ophraella notata (Fabricius, 1801)	1049313	Ophraella notata (Fabricius, 1801)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Chrysomelidae	7780	Ophraella	1049311	Ophraella notata	1049313	NE
1162878	Ellychnia corrusca (Linnaeus, 1767)	11326368	Photinus corrusca (Linnaeus, 1767)	457	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Lampyridae	4737	Photinus	1162746	Photinus corrusca	11326368	LC
1341709	Triepeolus simplex Robertson, 1903	1341709	Triepeolus simplex Robertson, 1903	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Apidae	4334	Triepeolus	1341601	Triepeolus simplex	1341709	NE
1587578	Cuterebra emasculator Fitch, 1856	1587578	Cuterebra emasculator Fitch, 1856	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Oestridae	9499	Cuterebra	1587475	Cuterebra emasculator	1587578	NE
1745729	Epinotia nonana Kearfott, 1907	1745729	Epinotia nonana Kearfott, 1907	45	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tortricidae	5343	Epinotia	1745549	Epinotia nonana	1745729	NE
1795958	Apamea cristata Grote, 1878	1795958	Apamea cristata Grote, 1878	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Apamea	1795782	Apamea cristata	1795958	NE
1829363	Lyonetia prunifoliella (Hübner, 1796)	1829363	Lyonetia prunifoliella (Hübner, 1796)	22	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Lyonetiidae	9410	Lyonetia	1829298	Lyonetia prunifoliella	1829363	NE
1851406	Coleotechnites Chambers, 1880	1851406	Coleotechnites Chambers, 1880	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Gelechiidae	3553	Coleotechnites	1851406			
1918309	Lethe Hübner, 1819	1918309	Lethe Hübner, 1819	7	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Lethe	1918309			
1962391	Dysstroma walkerata Pearsall, 1909	1962391	Dysstroma walkerata Pearsall, 1909	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Dysstroma	1962369	Dysstroma walkerata	1962391	NE
2008582	Pselliopus cinctus (Fabricius, 1776)	2008582	Pselliopus cinctus (Fabricius, 1776)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Reduviidae	4324	Pselliopus	2008581	Pselliopus cinctus	2008582	NE
2049739	Adelges tsugae Annand, 1924	2049739	Adelges tsugae Annand, 1924	13	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Adelgidae	9478	Adelges	2049637	Adelges tsugae	2049739	NE
2180602	Aturus estellae Habeeb, 1953	2180602	Aturus estellae Habeeb, 1953	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Trombidiformes	543	Aturidae	7488	Aturus	2180592	Aturus estellae	2180602	NE
2431477	Plethodon Tschudi, 1838	2431477	Plethodon Tschudi, 1838	22	GENUS	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Caudata	953	Plethodontidae	6748	Plethodon	2431477			NE
2481350	Synthliboramphus antiquus (Gmelin, 1789)	2481350	Synthliboramphus antiquus (Gmelin, 1789)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Alcidae	2985	Synthliboramphus	2481347	Synthliboramphus antiquus	2481350	LC
2493643	Emblema Gould, 1842	2493643	Emblema Gould, 1842	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Estrildidae	5709	Emblema	2493643			NE
2520696	Fomitiporia tsugina Murrill	8669905	Fomitiporia punctata (P.Karst.) Murrill	3	SPECIES	SYNONYM	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Hymenochaetales	1304	Hymenochaetaceae	8468	Fomitiporia	2521363	Fomitiporia punctata	8669905	NE
2676901	Bryum caespiticium Hedwig, 1801	2676901	Bryum caespiticium Hedwig, 1801	28	SPECIES	ACCEPTED	Plantae	6	Bryophyta	35	Bryopsida	327	Bryales	1333	Bryaceae	8736	Bryum	2676502	Bryum caespiticium	2676901	NE
2678413	Climacium F.Weber & D.Mohr	2678413	Climacium F.Weber & D.Mohr	2	GENUS	ACCEPTED	Plantae	6	Bryophyta	35	Bryopsida	327	Leucodontales	1340	Climaciaceae	8762	Climacium	2678413			
2727217	Carex eburnea Boott	2727217	Carex eburnea Boott	81	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Carex	2721893	Carex eburnea	2727217	NE
2874569	Cucumis sativus L.	2874569	Cucumis sativus L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Cucurbitales	7224005	Cucurbitaceae	6634	Cucumis	2874568	Cucumis sativus	2874569	NE
3169707	Vinca minor L.	3169707	Vinca minor L.	509	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Apocynaceae	6701	Vinca	3169706	Vinca minor	3169707	NE
3172354	Fraxinus pennsylvanica var. subintegerrima (Vahl) Fernald	3172348	Fraxinus pennsylvanica Marshall	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Oleaceae	6652	Fraxinus	3172323	Fraxinus pennsylvanica	3172348	
3191157	Drosera intermedia Hayne	3191157	Drosera intermedia Hayne	37	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Droseraceae	5399	Drosera	3190721	Drosera intermedia	3191157	NE
3343759	Pholiota squarrosoides (Peck) Sacc.	3343759	Pholiota squarrosoides (Peck) Sacc.	8	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Agaricales	1499	Strophariaceae	4186	Pholiota	2528397	Pholiota squarrosoides	3343759	NE
4299800	Satyrodes eurydice (Linnaeus, 1763)	1918395	Lethe eurydice Linnaeus, 1763	374	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Lethe	1918309	Lethe eurydice	1918395	NE
4634829	Meneviella Stubblefield, 1951	4634829	Meneviella Stubblefield, 1951	2	GENUS	DOUBTFUL	Animalia	1	Arthropoda	54	Trilobita	9273948	Ptychopariida	9583276	Conocoryphidae	3266934	Meneviella	4634829			
4895011	Puniceicoccaceae	4895011	Puniceicoccaceae	1	FAMILY	ACCEPTED	Bacteria	3	Verrucomicrobiota	10773962	Verrucomicrobiae	219	Opitutales	8349054	Puniceicoccaceae	4895011					
5238468	Clavaria botrytis Pers.	7486196	Ramaria botrytis (Pers.) Bourdot	1	SPECIES	SYNONYM	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Gomphales	1303	Gomphaceae	8467	Ramaria	2521461	Ramaria botrytis	7486196	NE
5252625	Winterella femoralis (Peck) Kuntze	2566037	Cryptosporella femoralis (Peck) L.C.Mejía & Castl.	1	SPECIES	SYNONYM	Fungi	5	Ascomycota	95	Sordariomycetes	320	Diaporthales	1289	Gnomoniaceae	4147	Cryptosporella	2566011	Cryptosporella femoralis	2566037	NE
5283595	Drepanocladus (C.Müller Hal.) G.Roth, 1899	5283595	Drepanocladus (C.Müller Hal.) G.Roth, 1899	1	GENUS	ACCEPTED	Plantae	6	Bryophyta	35	Bryopsida	327	Hypnales	617	Amblystegiaceae	4650	Drepanocladus	5283595			NE
5406789	Alcea rosea L.	5406789	Alcea rosea L.	22	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malvales	941	Malvaceae	6685	Alcea	5406788	Alcea rosea	5406789	NE
5414197	Comptonia peregrina (L.) Coult.	5414197	Comptonia peregrina (L.) Coult.	217	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Myricaceae	2432	Comptonia	8464883	Comptonia peregrina	5414197	NE
5421111	Littorella uniflora (L.) Asch.	5421111	Littorella uniflora (L.) Asch.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Plantaginaceae	2420	Littorella	3189795	Littorella uniflora	5421111	LC
5421112	Littorella americana Fernald	5421112	Littorella americana Fernald	24	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Plantaginaceae	2420	Littorella	3189795	Littorella americana	5421112	NE
5714356	Polygonia satyrus Edwards	5714356	Polygonia satyrus Edwards	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Polygonia	1898474	Polygonia satyrus	5714356	NE
6319731	Isoetes echinospora subsp. muricata (Durieu) Á. & D.Löve	9064809	Isoetes echinospora Durand	64	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Lycopodiopsida	245	Isoetales	951	Isoetaceae	3074	Isoetes	2688248	Isoetes echinospora	9064809	
7069571	Corallorhiza maculata var. maculata	7069571	Corallorhiza maculata var. maculata	12	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Corallorhiza	2797252	Corallorhiza maculata	2797273	
7699584	Agaricus peronatus Massee	5243429	Agaricus augustus Fr.	1	SPECIES	SYNONYM	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Agaricales	1499	Agaricaceae	4170	Agaricus	2518646	Agaricus augustus	5243429	NE
8150358	Chlaenius tricolor tricolor	8150358	Chlaenius tricolor tricolor	84	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Carabidae	3792	Chlaenius	4988973	Chlaenius tricolor	4988986	
8292425	Calidris subruficollis (Vieillot, 1819)	2481773	Tryngites subruficollis (Vieillot, 1819)	198	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Tryngites	2481772	Tryngites subruficollis	2481773	NT
8632280	Bidens connata Muhl.	5392083	Bidens connata Muhl. ex Willd.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Bidens	3105856	Bidens connata	5392083	NE
9394941	Lophospira cassina (Whitfield, 1886)	9394941	Lophospira cassina (Whitfield, 1886)	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225			Straparollinidae	4605951	Straparollina	4605953	Lophospira cassina	9394941	NE
9633014	Acidiferrobacteraceae	9633014	Acidiferrobacteraceae	3	FAMILY	ACCEPTED	Bacteria	3	Proteobacteria	111	Gammaproteobacteria	362	Acidiferrobacterales	10801745	Acidiferrobacteraceae	9633014					
10240690	Microscillaceae	10240690	Microscillaceae	7	FAMILY	ACCEPTED	Bacteria	3	Bacteroidota	10707955	Bacteroidia	7498440	Cytophagales	7571564	Microscillaceae	10240690					
1027540	Narceus Rafinesque, 1820	1027540	Narceus Rafinesque, 1820	4	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Diplopoda	361	Spirobolida	1466	Spirobolidae	11309630	Narceus	1027540			
1035267	Amara rubrica Haldeman, 1843	1035267	Amara rubrica Haldeman, 1843	14	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Carabidae	3792	Amara	8169866	Amara rubrica	1035267	NE
1425165	Aeshna Fabricius, 1775	1425165	Aeshna Fabricius, 1775	5	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Odonata	789	Aeshnidae	4209	Aeshna	1425165			NE
1660194	Tipulogaster glabrata (Wiedemann, 1828)	1660194	Tipulogaster glabrata (Wiedemann, 1828)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Asilidae	7275	Tipulogaster	1660192	Tipulogaster glabrata	1660194	NE
1749088	Leucanthiza dircella Braun, 1914	1749088	Leucanthiza dircella Braun, 1914	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Gracillariidae	5487	Leucanthiza	1749086	Leucanthiza dircella	1749088	NE
1835819	Bibarrambla allenella Walsingham, 1882	1835819	Bibarrambla allenella Walsingham, 1882	79	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Oecophoridae	9689	Bibarrambla	1835818	Bibarrambla allenella	1835819	NE
1886410	Microcrambus minor (Fbs., 1920)	1886410	Microcrambus minor (Fbs., 1920)	10	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Crambidae	8841	Microcrambus	1886376	Microcrambus minor	1886410	NE
1959898	Plagodis phlogosaria Guenée, 1857	1959898	Plagodis phlogosaria Guenée, 1857	220	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Plagodis	1959888	Plagodis phlogosaria	1959898	NE
1967239	Homochlodes lactispargaria (Walker, 1861)	1967239	Homochlodes lactispargaria (Walker, 1861)	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Homochlodes	1967234	Homochlodes lactispargaria	1967239	NE
1976285	Anacamptodes vellivolata Hulst, 1887	1976285	Anacamptodes vellivolata Hulst, 1887	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Anacamptodes	9498228	Anacamptodes vellivolata	1976285	NE
1978671	Patalene olyzonaria Walker, 1860	1978671	Patalene olyzonaria Walker, 1860	144	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Patalene	1978643	Patalene olyzonaria	1978671	NE
2079148	Perillus circumcinctus Stål, 1862	2079148	Perillus circumcinctus Stål, 1862	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Pentatomidae	9650	Perillus	2079146	Perillus circumcinctus	2079148	NE
2147079	Rabidosa rabida (Walckenaer, 1837)	2147079	Rabidosa rabida (Walckenaer, 1837)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Lycosidae	3417	Rabidosa	2147077	Rabidosa rabida	2147079	NE
2154695	Hibana gracilis (Hentz, 1847)	2154695	Hibana gracilis (Hentz, 1847)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Anyphaenidae	7358	Hibana	2154692	Hibana gracilis	2154695	NE
2361987	Exoglossum maxillingua (Lesueur, 1817)	2361987	Exoglossum maxillingua (Lesueur, 1817)	26	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Actinopterygii	204	Cypriniformes	1153	Cyprinidae	7336	Exoglossum	2361983	Exoglossum maxillingua	2361987	LC
2546066	Lopharia cinerascens (Schwein.) G.Cunn.	2546066	Lopharia cinerascens (Schwein.) G.Cunn.	3	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Polyporales	1145	Polyporaceae	3286	Lopharia	2541232	Lopharia cinerascens	2546066	NE
2600227	Ochrolechia pseudopallescens Brodo	2600227	Ochrolechia pseudopallescens Brodo	11	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Pertusariales	1051	Ochrolechiaceae	4114	Ochrolechia	2569815	Ochrolechia pseudopallescens	2600227	NE
2602539	Thelotrema subtile Tuck.	8452033	Crutarndina petractoides (P.M.Jørg. & Brodo) Parnmen, Lücking & Lumbsch	6	SPECIES	SYNONYM	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Ostropales	1279	Graphidaceae	2176	Crutarndina	9681285	Crutarndina petractoides	8452033	NE
2606539	Bryoria nadvornikiana (Gyeln.) Brodo & D.Hawksw.	2606539	Bryoria nadvornikiana (Gyeln.) Brodo & D.Hawksw.	3	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Lecanorales	1048	Parmeliaceae	8305	Bryoria	2606529	Bryoria nadvornikiana	2606539	NE
2688432	Lycopodium obscurum var. dendroideum (Michx.) D.C.Eaton	3991500	Dendrolycopodium dendroideum (Michx.) A.Haines	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Lycopodiopsida	245	Lycopodiales	421	Lycopodiaceae	6725	Dendrolycopodium	9760652	Dendrolycopodium dendroideum	3991500	
2703179	Deschampsia flexuosa (L.) Trin.	4149465	Avenella flexuosa (L.) Drejer	53	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Avenella	3232716	Avenella flexuosa	4149465	DD
2727900	Carex tribuloides var. reducta L.H.Bailey	7227156	Carex tribuloides var. tribuloides	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Carex	2721893	Carex tribuloides	2727891	
3039193	Parthenocissus vitacea (Knerr) Hitchc.	3039193	Parthenocissus vitacea (Knerr) Hitchc.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Vitales	7222050	Vitaceae	6672	Parthenocissus	3039188	Parthenocissus vitacea	3039193	NE
3190076	Zanthoxylum L.	3190076	Zanthoxylum L.	3	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Rutaceae	2396	Zanthoxylum	3190076			NE
3260850	Brachys Dejean, 1833	3260850	Brachys Dejean, 1833	3	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Buprestidae	3789	Brachys	3260850			
3922048	Anemonoides blanda (Schott & Kotschy) Holub	3033242	Anemone blanda Schott & Kotschy	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Ranunculaceae	2410	Anemone	3016227	Anemone blanda	3033242	NE
4136621	Poa caesia Sm.	6431503	Poa glauca subsp. glauca	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Poa	2704173	Poa glauca	2704218	NE
4635513	Dikelocephalus Owen, 1852	4635513	Dikelocephalus Owen, 1852	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948	Asaphida	9573072	Dikelocephalidae	3267135	Dikelocephalus	4635513			
4988890	Lebia vittata (Fabricius, 1777)	4988890	Lebia vittata (Fabricius, 1777)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Carabidae	3792	Lebia	1036801	Lebia vittata	4988890	NE
4989010	Chlaenius emarginatus Say, 1823	4989010	Chlaenius emarginatus Say, 1823	13	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Carabidae	3792	Chlaenius	4988973	Chlaenius emarginatus	4989010	NE
5051661	Lestes rectangularis Say, 1839	5051661	Lestes rectangularis Say, 1839	406	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Odonata	789	Lestidae	4489	Lestes	1423980	Lestes rectangularis	5051661	LC
5122206	Athrips mouffetella (Linnaeus, 1758)	5122206	Athrips mouffetella (Linnaeus, 1758)	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Gelechiidae	3553	Athrips	1851754	Athrips mouffetella	5122206	NE
5133088	Danaus plexippus (Linnaeus, 1758)	5133088	Danaus plexippus (Linnaeus, 1758)	9178	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Danaus	5133087	Danaus plexippus	5133088	LC
5231132	Zonotrichia leucophrys (J.R.Forster, 1772)	5231132	Zonotrichia leucophrys (J.R.Forster, 1772)	12781	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Emberizidae	9608	Zonotrichia	6173226	Zonotrichia leucophrys	5231132	LC
5241744	Tricholoma cingulatum (Almfelt ex Fr.) Jacobashch	5241744	Tricholoma cingulatum (Almfelt ex Fr.) Jacobashch	2	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Agaricales	1499	Tricholomataceae	8787	Tricholoma	2527766	Tricholoma cingulatum	5241744	NE
5247979	Agaricus lepideus Fr.	9129313	Neolentinus lepideus (Fr.) Redhead & Ginns	1	SPECIES	SYNONYM	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Polyporales	1145	Polyporaceae	3286	Neolentinus	2548836	Neolentinus lepideus	9129313	NE
5370380	Dasiphora fruticosa (L.) Rydb.	5370380	Dasiphora fruticosa (L.) Rydb.	116	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Dasiphora	3029309	Dasiphora fruticosa	5370380	NE
5422803	Scytosiphon lomentaria (Lyngb.) Link	5422803	Scytosiphon lomentaria (Lyngb.) Link	1	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Phaeophyceae	7073593	Scytosiphonales	1309	Scytosiphonaceae	8501	Scytosiphon	3197993	Scytosiphon lomentaria	5422803	NE
5494573	Rhytisma americanum Hudler & Banik	5494573	Rhytisma americanum Hudler & Banik	10	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Leotiomycetes	179	Rhytismatales	1278	Rhytismataceae	8281	Rhytisma	2513984	Rhytisma americanum	5494573	NE
5846430	Leucophaeus pipixcan (Wagler, 1831)	5846430	Leucophaeus pipixcan (Wagler, 1831)	8	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Leucophaeus	4352369	Leucophaeus pipixcan	5846430	NE
7215165	Poanes viator viator	7215165	Poanes viator viator	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Hesperiidae	6953	Poanes	1946599	Poanes viator	1946610	
7341822	Setophaga palmarum (J.F.Gmelin, 1789)	7341822	Setophaga palmarum (J.F.Gmelin, 1789)	8430	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Setophaga	2489984	Setophaga palmarum	7341822	LC
7650844	Malus baccata (L.) Moench	7650844	Malus baccata (L.) Moench	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Malus	3001068	Malus baccata	7650844	NE
7714288	Platanthera keenanii P.M.Br.	7714288	Platanthera keenanii P.M.Br.	3	SPECIES	DOUBTFUL	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Platanthera	2797839	Platanthera keenanii	7714288	NE
8028942	Cortinarius cinnamomeus (L.) Gray	8028942	Cortinarius cinnamomeus (L.) Gray	2	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Agaricales	1499	Cortinariaceae	4172	Cortinarius	2524960	Cortinarius cinnamomeus	8028942	NE
8168319	Amanita muscaria (L.) Lam.	8168319	Amanita muscaria (L.) Lam.	64	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Agaricales	1499	Amanitaceae	4171	Amanita	6005964	Amanita muscaria	8168319	NE
8251998	Lecidea friesii Ach.	8085966	Xylopsora friesii (Ach.) Bendiksby & Timdal	1	SPECIES	SYNONYM	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Umbilicariales	1275	Umbilicariaceae	4108	Xylopsora	7888901	Xylopsora friesii	8085966	NE
8348287	Armatimonadales	8348287	Armatimonadales	4	ORDER	ACCEPTED	Bacteria	3	Armatimonadota	10894271	Armatimonadia	7518266	Armatimonadales	8348287							
8498650	Helminthosphaeria clavariarum (Desm.) Fuckel	8498650	Helminthosphaeria clavariarum (Desm.) Fuckel	3	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Sordariomycetes	320	Sordariales	1061	Helminthosphaeriaceae	8434	Helminthosphaeria	2569544	Helminthosphaeria clavariarum	8498650	NE
9127992	Methanomassiliicoccaceae	9127992	Methanomassiliicoccaceae	1	FAMILY	ACCEPTED	Archaea	2	Thermoplasmatota	10801891	Thermoplasmata	295	Methanomassiliicoccales	10816087	Methanomassiliicoccaceae	9127992					
9225037	Herpetogaster Caron, Conway Morris & Shu, 2010	9225037	Herpetogaster Caron, Conway Morris & Shu, 2010	1	GENUS	ACCEPTED	Animalia	1									Herpetogaster	9225037			
10156731	BOLD:AAA4183	10156731	BOLD:AAA4183	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Aphididae	3042	Aphis	2049562	Aphis spiraecola	2072761	
10661356	Vertigo cristata (Sterki, 1919)	10661356	Vertigo cristata (Sterki, 1919)	7	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Stylommatophora	1456	Vertiginidae	3244262	Vertigo	11343077	Vertigo cristata	10661356	NE
11080248	Pseudonocardiales	10877327	Mycobacteriales	4	ORDER	SYNONYM	Bacteria	3	Actinobacteriota	10813635	Actinomycetia	10701801	Mycobacteriales	10877327							
11358219	Bolbolenellus hermani (Kindle & Tasch, 1948)	11145160	Olenellus hermani (Kindle & Tasch, 1948)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Trilobita	9273948	Redlichiida	9590575	Olenellidae	4636103	Bolbolenellus	4636130	Olenellus hermani	11145160	NE
165	Actinobacteria	10701801	Actinomycetia	44	CLASS	SYNONYM	Bacteria	3	Actinobacteriota	10813635	Actinomycetia	10701801									
1033689	Optioservus ovalis (LeConte, 1863)	1033689	Optioservus ovalis (LeConte, 1863)	10	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Elmidae	7826	Optioservus	1033678	Optioservus ovalis	1033689	NE
